代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
399006.SZ,创业板指,2011-08-26,940.53,954.72,937.97,952.81,14008.18,550808900
399006.SZ,创业板指,2011-08-29,951.55,959.67,947.73,954.03,12775.06,513003600
399006.SZ,创业板指,2011-08-30,957.29,960.15,933.82,934.19,11878.77,477278100
399006.SZ,创业板指,2011-08-31,931.79,936.1,911.82,921.5,9851.12,396935400
399006.SZ,创业板指,2011-09-01,921.97,930.19,913.16,917.75,8134.8,345575400
399006.SZ,创业板指,2011-09-02,916.07,918.59,902.48,909.85,7913.84,329604000
399006.SZ,创业板指,2011-09-05,902.37,902.37,883.46,883.87,7951.25,324756500
399006.SZ,创业板指,2011-09-06,876.71,884.61,869.81,874.74,7730.62,309436300
399006.SZ,创业板指,2011-09-07,877.87,899.61,877.78,899.61,7500.4,314618800
399006.SZ,创业板指,2011-09-08,903.25,909.88,891.52,891.93,7987.97,327620900
399006.SZ,创业板指,2011-09-09,889.47,895.84,877.53,881.58,6357.59,261660600
399006.SZ,创业板指,2011-09-13,870.04,870.04,858.91,861.92,5421.78,228785000
399006.SZ,创业板指,2011-09-14,864.08,877.04,855.34,876.95,5608.07,242036600
399006.SZ,创业板指,2011-09-15,877.93,885.71,875.68,875.86,6100.11,262392400
399006.SZ,创业板指,2011-09-16,878.56,883.1,873.55,874.88,6380.64,280352200
399006.SZ,创业板指,2011-09-19,871.88,871.88,854.64,854.71,5182.46,237481100
399006.SZ,创业板指,2011-09-20,850.97,861.18,846.03,856.81,4637.95,209751700
399006.SZ,创业板指,2011-09-21,856.8,881.56,854.29,881.03,7099.94,327991500
399006.SZ,创业板指,2011-09-22,876.25,879.1,852.92,852.92,6610.73,312139300
399006.SZ,创业板指,2011-09-23,840.18,848.27,833.77,843.48,5394.92,264032200
399006.SZ,创业板指,2011-09-26,842,848.82,826.83,829.35,4639.54,224838400
399006.SZ,创业板指,2011-09-27,833.64,839.19,822.84,830.88,5987.87,275348700
399006.SZ,创业板指,2011-09-28,834.03,838.33,814.34,817.52,5408.46,245824800
399006.SZ,创业板指,2011-09-29,813.26,813.26,791.05,791.89,5528.19,262598400
399006.SZ,创业板指,2011-09-30,792.76,796.48,781.79,791.13,4006.55,195038900
399006.SZ,创业板指,2011-10-10,792.97,796.86,786.84,790.04,3545.66,162199200
399006.SZ,创业板指,2011-10-11,806.7,812.45,778.05,786.15,5427.05,257230800
399006.SZ,创业板指,2011-10-12,783.43,817.02,773.93,816.14,7659.13,364453200
399006.SZ,创业板指,2011-10-13,816.53,835.63,814.63,833.02,9038.53,419749300
399006.SZ,创业板指,2011-10-14,830.48,833.03,819.98,830.2,7250.86,333083300
399006.SZ,创业板指,2011-10-17,832.86,839.26,826.81,832.29,8256.08,369772100
399006.SZ,创业板指,2011-10-18,826.53,828.18,806,806.6,8528.04,393054900
399006.SZ,创业板指,2011-10-19,807.21,813.95,798.8,804.44,6554.72,300666200
399006.SZ,创业板指,2011-10-20,801.03,801.03,771.15,778.95,7086.76,336818300
399006.SZ,创业板指,2011-10-21,777.03,779.46,760.16,763.3,5280.39,259086500
399006.SZ,创业板指,2011-10-24,761.43,772.96,741.33,772.41,6612.62,333560700
399006.SZ,创业板指,2011-10-25,770.84,799.1,769.29,797.86,9285.78,450887400
399006.SZ,创业板指,2011-10-26,794.29,820.81,791,811.13,12740.89,605044000
399006.SZ,创业板指,2011-10-27,810.72,821.29,807.12,810.92,10636.17,507836800
399006.SZ,创业板指,2011-10-28,820.42,833.73,813.93,833.42,12072.4,575519900
399006.SZ,创业板指,2011-10-31,834.3,852.8,831.5,852.8,13378.51,625285600
399006.SZ,创业板指,2011-11-01,843.8,855.35,840.06,853.36,13351.87,630105200
399006.SZ,创业板指,2011-11-02,837.07,881.05,833.9,881.05,18532.1,851604600
399006.SZ,创业板指,2011-11-03,885.87,898.31,877.66,877.66,21954.5,991809700
399006.SZ,创业板指,2011-11-04,881.62,887.67,876.44,882.25,14420.36,666040900
399006.SZ,创业板指,2011-11-07,880.15,889.34,876.54,878.76,11184.48,522531900
399006.SZ,创业板指,2011-11-08,878.45,879.9,861.38,862.36,11385.94,544564400
399006.SZ,创业板指,2011-11-09,866.91,891.12,860.75,891.12,14462.6,688398100
399006.SZ,创业板指,2011-11-10,881.69,911.73,878.99,895.27,21271.8,1035063800
399006.SZ,创业板指,2011-11-11,893.72,901.8,885.59,891.19,15299.23,766741400
399006.SZ,创业板指,2011-11-14,899.11,917.27,899.11,915.98,17301.79,811197100
399006.SZ,创业板指,2011-11-15,916.62,922.81,912.81,920.97,16086.62,739036100
399006.SZ,创业板指,2011-11-16,921.3,922.07,888.88,893.51,15581.02,707170400
399006.SZ,创业板指,2011-11-17,893.79,911.9,890.82,898.34,15537.26,652909000
399006.SZ,创业板指,2011-11-18,892.63,892.75,868.26,869.19,13975.9,610431300
399006.SZ,创业板指,2011-11-21,866.98,868.31,849.56,863.13,10562.27,465892900
399006.SZ,创业板指,2011-11-22,856.2,868.48,852.04,868.43,9250.62,408933100
399006.SZ,创业板指,2011-11-23,868.78,874.3,863.06,864.81,10233.35,440107800
399006.SZ,创业板指,2011-11-24,856.67,874.92,852,868.14,9901.31,433972800
399006.SZ,创业板指,2011-11-25,866.99,874.48,860.63,863.5,9380.88,419990600
399006.SZ,创业板指,2011-11-28,864.38,871.28,858.46,866.84,8814.19,397693700
399006.SZ,创业板指,2011-11-29,872.2,880.31,866.74,880.31,10228.45,464347500
399006.SZ,创业板指,2011-11-30,878.68,878.68,824.95,838.11,12361.84,583648500
399006.SZ,创业板指,2011-12-01,861.55,872.34,852.87,852.87,12628.59,572167300
399006.SZ,创业板指,2011-12-02,849.18,849.18,825.08,829.18,8618.17,403819300
399006.SZ,创业板指,2011-12-05,825.6,826.09,790.3,792.5,7250.95,344462000
399006.SZ,创业板指,2011-12-06,788.44,801.93,783.28,798.1,6739.99,316331500
399006.SZ,创业板指,2011-12-07,797.18,806.42,794.37,802.63,6383.93,302737700
399006.SZ,创业板指,2011-12-08,799.49,819.97,788.62,809.43,9152.58,431303600
399006.SZ,创业板指,2011-12-09,802.13,812.17,796.19,798.84,6681.69,310010500
399006.SZ,创业板指,2011-12-12,798.81,803.74,789.79,790.79,5396.68,253536600
399006.SZ,创业板指,2011-12-13,787.08,787.08,765.04,768.92,6930.55,343400400
399006.SZ,创业板指,2011-12-14,766.18,773.77,754.32,755.76,6600.59,320838200
399006.SZ,创业板指,2011-12-15,751.55,756.81,743.27,746.56,6640.25,348429000
399006.SZ,创业板指,2011-12-16,745.52,778.78,745.52,778.78,8408.4,432947700
399006.SZ,创业板指,2011-12-19,774.65,793.44,767.07,793.44,9994.73,507700100
399006.SZ,创业板指,2011-12-20,791.82,799.66,780.92,781.42,8198.65,405059100
399006.SZ,创业板指,2011-12-21,786.98,791.23,760.92,761.34,7721.84,386411700
399006.SZ,创业板指,2011-12-22,754.48,767.32,727.74,757.9,8933.61,466159100
399006.SZ,创业板指,2011-12-23,754.89,770.38,750.96,761.44,6986.41,363459800
399006.SZ,创业板指,2011-12-26,760.67,769.92,751.61,753.05,5633.03,292037200
399006.SZ,创业板指,2011-12-27,749.61,749.92,725.11,727.17,6339.85,330975900
399006.SZ,创业板指,2011-12-28,721.84,721.84,700.11,717.55,5817.51,318421400
399006.SZ,创业板指,2011-12-29,714.58,722.2,710.65,716.55,5237.69,282675700
399006.SZ,创业板指,2011-12-30,718.03,730.53,718.03,729.5,5922.43,310781500
399006.SZ,创业板指,2012-01-04,734.74,737.91,707.11,707.11,6255.42,319997900
399006.SZ,创业板指,2012-01-05,700.32,701.04,665.41,666.91,7183.92,401607700
399006.SZ,创业板指,2012-01-06,662.65,672.13,645.8,669.02,5678.51,323751400
399006.SZ,创业板指,2012-01-09,667.86,692.42,657.18,692.42,7281.46,413981000
399006.SZ,创业板指,2012-01-10,691.65,718.29,690.5,716.45,10204.14,574564300
399006.SZ,创业板指,2012-01-11,715.04,728.66,710.53,717.94,9200.83,499116400
399006.SZ,创业板指,2012-01-12,715.82,724.08,708.68,709.89,7527.13,394370200
399006.SZ,创业板指,2012-01-13,709.05,709.63,665.26,666.08,9195.46,499360800
399006.SZ,创业板指,2012-01-16,657.8,657.8,633.31,633.91,5707.1,331345600
399006.SZ,创业板指,2012-01-17,630.78,664.7,623.64,662.69,7714.79,453649000
399006.SZ,创业板指,2012-01-18,662.94,665.6,621.67,624.91,8235.36,478849900
399006.SZ,创业板指,2012-01-19,621.65,637.02,612.28,632.8,7181.06,437806300
399006.SZ,创业板指,2012-01-20,634.83,648.14,634.57,646.38,6148.72,379461100
399006.SZ,创业板指,2012-01-30,649.42,660.06,644.88,651.25,6254.37,369632700
399006.SZ,创业板指,2012-01-31,649.37,650.49,637.43,648.68,5195.52,312293000
399006.SZ,创业板指,2012-02-01,647.49,663.27,644.58,650.78,6381.27,364395700
399006.SZ,创业板指,2012-02-02,652.06,665.4,652.06,665.4,6593.33,394843100
399006.SZ,创业板指,2012-02-03,665.35,681.89,663.01,680.05,8515.8,508472700
399006.SZ,创业板指,2012-02-06,681.04,689.96,680.7,686.51,8371,491346200
399006.SZ,创业板指,2012-02-07,683.88,683.88,669.54,673.68,6922.64,402229600
399006.SZ,创业板指,2012-02-08,673.07,692.3,669.63,692.3,7866.15,469044100
399006.SZ,创业板指,2012-02-09,692.36,705.7,690.68,697.79,10602.22,597356900
399006.SZ,创业板指,2012-02-10,696.53,703.09,693.75,698.85,8154.16,468220100
399006.SZ,创业板指,2012-02-13,694.24,718.67,690.53,714.96,10169.38,557960100
399006.SZ,创业板指,2012-02-14,714.75,717.77,707.97,712.3,7509.93,413639700
399006.SZ,创业板指,2012-02-15,711.62,724.75,707.14,724.75,9792.73,554324600
399006.SZ,创业板指,2012-02-16,723.43,731.45,714.4,721.83,10910.66,603496800
399006.SZ,创业板指,2012-02-17,722.62,726.94,709.23,717.8,8426.79,466193700
399006.SZ,创业板指,2012-02-20,726.88,731.41,720.97,721.1,10548.62,564810900
399006.SZ,创业板指,2012-02-21,719.29,736.88,713.65,736.88,12894.85,668266400
399006.SZ,创业板指,2012-02-22,737.78,759.56,737.78,759.56,17076.25,896918100
399006.SZ,创业板指,2012-02-23,760.67,765.42,748.62,756.9,16461.54,840638300
399006.SZ,创业板指,2012-02-24,756.16,764.74,755.19,762.29,14471.96,739073600
399006.SZ,创业板指,2012-02-27,763.96,771.3,760.24,760.37,15972.55,800604400
399006.SZ,创业板指,2012-02-28,757.45,758.17,737.37,747.77,15831.91,797885600
399006.SZ,创业板指,2012-02-29,747.22,748.09,734.24,735.34,11878.24,590458500
399006.SZ,创业板指,2012-03-01,734.25,748.8,733.78,743.15,9873.19,500515500
399006.SZ,创业板指,2012-03-02,743.85,757.67,743.85,757.67,10541.74,548744700
399006.SZ,创业板指,2012-03-05,759.65,766.75,758.83,759.37,12583.52,627137000
399006.SZ,创业板指,2012-03-06,758.08,758.72,743.61,750.84,12092.24,602376700
399006.SZ,创业板指,2012-03-07,743.05,759.45,740.61,749.27,11618.57,594351500
399006.SZ,创业板指,2012-03-08,751.98,764,751.98,761.7,10954.82,555807900
399006.SZ,创业板指,2012-03-09,764.48,777.69,763.72,777.69,13933.16,690104900
399006.SZ,创业板指,2012-03-12,779.51,786.05,778.51,786.05,14504.78,694663300
399006.SZ,创业板指,2012-03-13,785.53,792.38,782.94,792.38,14471.24,715139700
399006.SZ,创业板指,2012-03-14,795.12,799.83,750.13,756.46,22280.6,1099538100
399006.SZ,创业板指,2012-03-15,754.53,759.53,735.09,746.44,15366.28,748318400
399006.SZ,创业板指,2012-03-16,748.05,765.56,745.35,765.56,13206.21,654930300
399006.SZ,创业板指,2012-03-19,764.95,779.56,763.36,779.56,13428.96,651582800
399006.SZ,创业板指,2012-03-20,777.39,777.39,755.4,755.58,12632.65,610704700
399006.SZ,创业板指,2012-03-21,758.89,761.34,737.99,751.79,12464.78,603993200
399006.SZ,创业板指,2012-03-22,750.45,756.35,744.89,750.85,9307.82,455095600
399006.SZ,创业板指,2012-03-23,748.87,750.69,735.15,737.89,8913.03,448095100
399006.SZ,创业板指,2012-03-26,735.16,742.26,731.31,737.21,7504.21,364201800
399006.SZ,创业板指,2012-03-27,739.44,745.83,733.84,735.73,8327.46,402403500
399006.SZ,创业板指,2012-03-28,732.68,732.68,697.51,698.49,10343.21,544251500
399006.SZ,创业板指,2012-03-29,692.37,695.96,676.99,683.96,8796.28,457549800
399006.SZ,创业板指,2012-03-30,682.28,686.5,673.49,678.52,7524.52,423567100
399006.SZ,创业板指,2012-04-05,677.76,698.3,676.51,697.75,8139.04,439859200
399006.SZ,创业板指,2012-04-06,697.86,705.38,695.65,701.9,8123.33,439263300
399006.SZ,创业板指,2012-04-09,699.87,701.59,689.72,689.72,6617.42,356738100
399006.SZ,创业板指,2012-04-10,686.48,697.17,672.99,697.17,8335.93,442871300
399006.SZ,创业板指,2012-04-11,689.85,701.93,685.75,698.49,7289.34,393271100
399006.SZ,创业板指,2012-04-12,699.42,713.25,697.74,713.12,8742.5,484840400
399006.SZ,创业板指,2012-04-13,715.04,723.89,714.24,718.96,9048.13,501243500
399006.SZ,创业板指,2012-04-16,714.85,719.88,712.02,716.23,7020.92,381080600
399006.SZ,创业板指,2012-04-17,716.53,718.46,708.4,709.14,7205.05,391659200
399006.SZ,创业板指,2012-04-18,710.14,724.03,710.1,723.46,8658.68,487280100
399006.SZ,创业板指,2012-04-19,723.83,728.46,721.59,725.12,8671.58,481649200
399006.SZ,创业板指,2012-04-20,724.13,728.72,720.83,728.72,8563.81,466462300
399006.SZ,创业板指,2012-04-23,724.9,724.9,689.44,690.43,12184.52,732987800
399006.SZ,创业板指,2012-04-24,680.61,689.88,663.92,681.53,9768.64,584730300
399006.SZ,创业板指,2012-04-25,679.75,684.48,674.55,682.52,7488.76,440987600
399006.SZ,创业板指,2012-04-26,683.02,685.82,673.94,678.44,6394,385418800
399006.SZ,创业板指,2012-04-27,677.55,689.1,676.07,685.13,6645.78,405511400
399006.SZ,创业板指,2012-05-02,692.35,696.42,686.18,693.61,7297.61,435569100
399006.SZ,创业板指,2012-05-03,693.4,699.41,690.76,699.31,7163.3,412260700
399006.SZ,创业板指,2012-05-04,699.88,713.84,699.88,713.19,9559.41,538972100
399006.SZ,创业板指,2012-05-07,710.98,733.05,709.87,733.05,11365.82,612006100
399006.SZ,创业板指,2012-05-08,733.83,738.52,730.55,731.72,12256.11,661939600
399006.SZ,创业板指,2012-05-09,727.6,727.7,718.72,719.35,10722.11,580583200
399006.SZ,创业板指,2012-05-10,718.24,730.78,718.24,727.29,9364.61,515795400
399006.SZ,创业板指,2012-05-11,726.56,730.83,720.93,721.08,10597.36,600210700
399006.SZ,创业板指,2012-05-14,725.52,729.67,717.94,719.87,10781.07,602459100
399006.SZ,创业板指,2012-05-15,714.58,720.21,709.63,720.12,8551.77,518166300
399006.SZ,创业板指,2012-05-16,718.71,722.21,709.88,709.96,7995.87,453930500
399006.SZ,创业板指,2012-05-17,709.5,718.44,703.93,716.17,7831.74,465223300
399006.SZ,创业板指,2012-05-18,711.69,717.27,705.25,706.22,9506.85,567125800
399006.SZ,创业板指,2012-05-21,705.86,709.68,698.81,704.8,7718.88,460332400
399006.SZ,创业板指,2012-05-22,706.92,714.91,706.92,714.66,7065.82,414423400
399006.SZ,创业板指,2012-05-23,715.03,717.2,705.2,713.02,8355.8,513455300
399006.SZ,创业板指,2012-05-24,711.69,718.02,710.07,712.58,7938.73,507463200
399006.SZ,创业板指,2012-05-25,713.04,714.9,700.62,702.72,7405.14,475324300
399006.SZ,创业板指,2012-05-28,699.64,707.49,686.07,706.47,6957.91,464253300
399006.SZ,创业板指,2012-05-29,705.79,721.73,704.2,720.45,8614.72,551746600
399006.SZ,创业板指,2012-05-30,720.57,731.28,719.14,727.19,9449.5,605126000
399006.SZ,创业板指,2012-05-31,724.46,740.49,721.71,734.45,10470.69,670454000
399006.SZ,创业板指,2012-06-01,733.62,739.93,730,734.26,10281.75,636493000
399006.SZ,创业板指,2012-06-04,721.68,734.26,717.04,717.1,9890.64,618015200
399006.SZ,创业板指,2012-06-05,718.11,721.57,713.58,715.93,6980.78,419636400
399006.SZ,创业板指,2012-06-06,717.13,722.36,711.19,715.24,6135.93,389940300
399006.SZ,创业板指,2012-06-07,721.56,725.29,709.17,711.43,7129.43,440454500
399006.SZ,创业板指,2012-06-08,716.42,721.36,710.27,713.92,8438.78,511329900
399006.SZ,创业板指,2012-06-11,714.12,734.5,714.12,734.5,10564.12,646982500
399006.SZ,创业板指,2012-06-12,731.04,739.02,729.71,735.29,10540.73,647393800
399006.SZ,创业板指,2012-06-13,735.6,746.51,735.6,746.51,11393.9,717141200
399006.SZ,创业板指,2012-06-14,745.76,750.28,739.91,740.97,11173.15,710031800
399006.SZ,创业板指,2012-06-15,742.38,747.3,733.33,742.27,10690.94,690145600
399006.SZ,创业板指,2012-06-18,744.05,753.77,744.05,752.98,12661.07,796339800
399006.SZ,创业板指,2012-06-19,751.27,752.77,746.09,747.49,13676.34,845002600
399006.SZ,创业板指,2012-06-20,747.64,751.9,746.03,748.39,13382.78,851685700
399006.SZ,创业板指,2012-06-21,746.61,746.61,732.17,739.05,12077.74,779346100
399006.SZ,创业板指,2012-06-25,736.18,736.18,720.47,720.6,10247,665040500
399006.SZ,创业板指,2012-06-26,716.3,719.33,703.03,715.92,9346.81,605019100
399006.SZ,创业板指,2012-06-27,715.52,728.54,715.38,718.93,11153.94,689391000
399006.SZ,创业板指,2012-06-28,719.09,723.07,710.9,711.14,11543.26,740071600
399006.SZ,创业板指,2012-06-29,708.11,726.68,705.86,726.68,10943.67,710460100
399006.SZ,创业板指,2012-07-02,730.77,744.96,730.76,741.19,12662.43,774338500
399006.SZ,创业板指,2012-07-03,742.2,751.36,739.92,743.9,15016.56,934755700
399006.SZ,创业板指,2012-07-04,744.7,747.84,736.9,739.62,12651.43,796505100
399006.SZ,创业板指,2012-07-05,738.49,738.49,721.36,724.31,12658.47,745157000
399006.SZ,创业板指,2012-07-06,727.69,737.69,712.44,737.29,13946.96,822985200
399006.SZ,创业板指,2012-07-09,733.66,737.79,721.6,722.28,12513.34,761816300
399006.SZ,创业板指,2012-07-10,719.89,721.81,710.73,713.53,11258.74,703597500
399006.SZ,创业板指,2012-07-11,710.89,719.3,706.72,719.3,9289.33,566827500
399006.SZ,创业板指,2012-07-12,718.62,735.7,717.2,734.32,12010.07,732721500
399006.SZ,创业板指,2012-07-13,731.49,736.46,722.65,725.79,11769.92,748422000
399006.SZ,创业板指,2012-07-16,722.82,722.82,691.23,691.39,12381.73,827782800
399006.SZ,创业板指,2012-07-17,687.74,697,686.11,697,8135.86,549046400
399006.SZ,创业板指,2012-07-18,695.92,702.17,684.3,702.14,9330.49,620530000
399006.SZ,创业板指,2012-07-19,701.23,714.92,698.48,709.17,10606.73,708609400
399006.SZ,创业板指,2012-07-20,707.83,714.15,704.87,706.25,8561.98,572663000
399006.SZ,创业板指,2012-07-23,703.2,708.21,697.69,704.57,7928.1,517411400
399006.SZ,创业板指,2012-07-24,700.58,712.1,698.39,706.4,7916.53,522536300
399006.SZ,创业板指,2012-07-25,704.7,715.97,703.35,708.3,9581.91,607942800
399006.SZ,创业板指,2012-07-26,707.77,717.76,704.97,706.73,9334.44,545403900
399006.SZ,创业板指,2012-07-27,707.97,711.57,698.18,703.58,9297.52,541401300
399006.SZ,创业板指,2012-07-30,703.7,707.63,685.84,688.47,8081.17,525385900
399006.SZ,创业板指,2012-07-31,686.54,687.69,672.28,676.96,7268.19,485330200
399006.SZ,创业板指,2012-08-01,677.53,694.54,676.34,689.49,7264.24,469435700
399006.SZ,创业板指,2012-08-02,688.33,694.83,684.2,690.98,8007.47,495291400
399006.SZ,创业板指,2012-08-03,691.79,711.93,690.26,711.93,9951.74,611685800
399006.SZ,创业板指,2012-08-06,708.26,731.39,706.83,730.42,12166.36,744959900
399006.SZ,创业板指,2012-08-07,729.63,737.58,729.44,736.01,12394.08,716825200
399006.SZ,创业板指,2012-08-08,734.88,734.88,723.98,730.07,9512.72,581770500
399006.SZ,创业板指,2012-08-09,729.5,743.23,727.7,743.2,11361.19,704741500
399006.SZ,创业板指,2012-08-10,743.29,744.84,736.55,743.07,9977.13,613029500
399006.SZ,创业板指,2012-08-13,742.38,742.38,726.93,727.64,9743.98,615318500
399006.SZ,创业板指,2012-08-14,726.84,736.45,714.65,736.35,9961.43,632117800
399006.SZ,创业板指,2012-08-15,734.87,736.28,728.49,729.73,8380.07,506158500
399006.SZ,创业板指,2012-08-16,728.66,730.13,720.72,723.53,6519.15,419076600
399006.SZ,创业板指,2012-08-17,721.33,723.2,714.02,721.05,7575.89,458732000
399006.SZ,创业板指,2012-08-20,718.14,732.67,713.15,730.87,7873.94,522630100
399006.SZ,创业板指,2012-08-21,730.29,752.78,729.99,748.94,12839.67,853124000
399006.SZ,创业板指,2012-08-22,749,756.53,743.61,746.85,13830.4,892721100
399006.SZ,创业板指,2012-08-23,745.47,751.71,741.38,750.56,13400.27,896754800
399006.SZ,创业板指,2012-08-24,747.73,750.36,733.31,733.31,11822.67,793835600
399006.SZ,创业板指,2012-08-27,731.67,731.67,721.2,722.57,9809.83,661647500
399006.SZ,创业板指,2012-08-28,720.83,733.13,717.53,727.62,9864.51,636941800
399006.SZ,创业板指,2012-08-29,726.7,736.74,722.82,726.94,11864.8,776838700
399006.SZ,创业板指,2012-08-30,727.21,729.05,692.14,704.04,13884.42,902627100
399006.SZ,创业板指,2012-08-31,701.37,710.02,698.62,706.63,8490.19,571333600
399006.SZ,创业板指,2012-09-03,703.81,725.17,701.7,723.87,10114.04,655069600
399006.SZ,创业板指,2012-09-04,724.7,732.36,721.52,722.72,11831.12,772665800
399006.SZ,创业板指,2012-09-05,721.07,732.77,719.34,730.62,11487.5,797438100
399006.SZ,创业板指,2012-09-06,732.46,739.74,731.24,739.74,11740.8,815959100
399006.SZ,创业板指,2012-09-07,744.65,764.45,744.24,759.46,19814.88,1354345800
399006.SZ,创业板指,2012-09-10,759.69,765.31,756.03,762.31,17374.34,1174055800
399006.SZ,创业板指,2012-09-11,761.55,762.51,756.77,761.73,15177.98,1059614600
