,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
1816,18鲁黄金PPN001,100.52,9.0402,1.08,9.0402,
1817,17农业银行二级,101.50,4.1883,-0.33,4.1883,
1818,16苏盐业MTN001,100.39,3.7034,-18.29,3.7034,
1819,18湖北科投PPN002,101.12,3.7539,8.39,3.7539,
1820,20新都香城MTN001,101.35,5.3091,-0.84,5.3091,
1821,20平安银行CD027,97.26,1.8799,-2.06,1.8799,
1822,20兴业银行CD485,97.22,2.7808,-0.92,2.7808,
1823,20云南水务CP001,99.74,6.3361,3.58,6.3361,
1824,20株洲城建PPN003,99.86,4.5694,-8.63,4.5694,
1825,20常熟发投PPN001,100.51,4.1367,-9.42,4.1367,
1826,20济南高新PPN001,100.51,4.2565,-3.71,4.2565,
1827,20启东城投PPN001,98.62,4.6210,-2.57,4.6210,
1828,20徐州交通PPN002,99.47,4.3790,-9.68,4.3790,
1829,20南京浦口PPN007,99.83,4.7765,-2.44,4.7765,
1830,19上海10,100.02,3.1600,,3.1600,
1831,20银川通联MTN002,99.83,4.3318,-2.12,4.3318,
1832,20晋能CP012,99.85,4.4493,-64.07,4.4493,
1833,16附息国债08,97.06,3.7000,1.5,3.7000,
1834,20大同煤矿PPN002,96.92,6.7970,-47.12,6.7970,
1835,20池州建设CP001,99.75,4.4837,-6.67,4.4837,
1836,20蓉经开CP001,100.09,3.7909,-4.41,3.7909,
